"competencia","cnes","nome_estabelecimento","cod_municipio","municipio","uf","tipo_estabelecimento","subtipo_estabelecimento","natureza_juridica","gestao","atende_sus","codigo_habilitacao","tipo_habilitacao","descricao_habilitacao","origem_habilitacao","linha_cuidado","sublinha_cuidado","componente_rede","nivel_complexidade","usar_observatorio","prioridade","criterio_classificacao","status_validacao","competencia_inicio","competencia_fim","numero_leitos","portaria","data_atualizacao","fonte","arquivo_origem","data_processamento"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","1708","H","UNACON COM SERVICO DE HEMATOLOGIA","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","092007","999999","","688/SAES/MS","29/11/2023","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","0805","H","CIRURGIA VASCULAR","","Cardiovascular","Cirurgia vascular","Cirurgia vascular especializada","Alta complexidade","Sim","Alta","Descrição contém cirurgia vascular.","revisar","052006","999999","","SAS-402","18/07/2006","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","3807","H","COMPONENTE ACESSO A RADIOTERAPIA","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","112025","999999","","8516/GM/MS","12/12/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","2610","H","UNIDADE DE TERAPIA INTENSIVA NEONATAL TIPO II - UTIN II","","UTI / cuidado crítico","UTI neonatal","UTI neonatal","Alta complexidade","Sim","Alta","Descrição contém UTI neonatal.","validado","032014","999999","14","SAS 843 ","23/11/2015","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","3801","H","PROGRAMA MAIS ACESSO A ESPECIALISTAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","102025","122026","0","CIB 004/2025","04/02/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","2420","H","RETIRADA DE ORGAOS E TECIDOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122010","999999","","PT SAS NR 511","18/12/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","2603","H","UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA - UTI-PED TIPO II","","UTI / cuidado crítico","UTI pediátrica","UTI pediátrica","Alta complexidade","Sim","Alta","Descrição contém termos de UTI/cuidado crítico.","revisar","102006","999999","4","PT GM 2612","24/04/2008","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","0915","S","ADESÃO DO ESTABELECIMENTO AO PROGRAMA NACIONAL DE APOIO A ATENCAO A SAÚDE DA PESSOA COM DEFICIÊNCIA (PRONAS/PCD)","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","022016","999999","","PT SE 67","18/02/2016","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","6001","F","HOSPITAL FILANTROPICO","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122006","999999","","GM 3123","26/01/2007","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","8212","I","Porta de Entrada Hospitalar de Urgência (PEHU) - Hospital Geral","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122023","999999","","2621/GM/MS","18/03/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","8274","I","UTI ADULTO RUE TIPO II - QUALIFICADOS","","RUE","UTI RUE adulto","Leito crítico RUE","Média/Alta","Sim","Alta","Descrição inequívoca de UTI adulto RUE tipo II/III.","validado","062016","999999","14","2621/GM/MS","18/03/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","1420","H","HOSPITAL DE REFERENCIA A GESTACAO E AO PUERPERIO DE ALTO RISCO - HGPAR","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","082025","999999","19","2902/SAES/MS","05/09/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","2301","H","UNIDADE DE ASSISTENCIA DE ALTA COMPLEXIDADE EM TERAPIA NUTRICIONAL*","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","012008","999999","","SAS 120 RETIF","28/05/2009","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","3202","H","LABORATÓRIO DE EXAMES CITOPATOLOGICOS DO COLO DE UTERO - TIPO I","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","092015","999999","0","GM 1338","14/09/2015","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","1101","H","SERVICO HOSPITALAR PARA TRATAMENTO AIDS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","022002","999999","0","","","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","0803","H","CIRURGIA CARDIOVASCULAR E PROCEDIMENTOS EM CARDIOLOGIA INTERVENCIONISTA","","Cardiovascular","Cirurgia cardiovascular / cardiologia intervencionista","Cirurgia cardiovascular e hemodinâmica","Alta complexidade","Sim","Alta","Descrição contém cardiologia intervencionista/hemodinâmica.","revisar","052006","999999","","SAS 402","20/04/2007","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201202547821","HOSPITAL EVANGELICO DE CACHOEIRO DE ITAPEMIRIM","320120","CACHOEIRO DE ITAPEMIRIM","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","2901","H","VIDEOCIRURGIAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","072000","999999","0","","04/02/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200903463176","APAE DE BARRA DE SAO FRANCISCO","320090","BARRA DE SAO FRANCISCO","ES",NA,"OUTROS","ASSOCIACAO PRIVADA",NA,"Sim","0915","S","ADESÃO DO ESTABELECIMENTO AO PROGRAMA NACIONAL DE APOIO A ATENCAO A SAÚDE DA PESSOA COM DEFICIÊNCIA (PRONAS/PCD)","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","052016","999999","","SE/MS Nº 375","05/05/2016","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205004385446","CENTRO DE ATENDIMENTO EDUC ESP AUGUSTA BRAGATTO","320500","SERRA","ES",NA,"OUTROS","ASSOCIACAO PRIVADA",NA,"Sim","0915","S","ADESÃO DO ESTABELECIMENTO AO PROGRAMA NACIONAL DE APOIO A ATENCAO A SAÚDE DA PESSOA COM DEFICIÊNCIA (PRONAS/PCD)","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122025","999999","","SE/MS 911","09/01/2026","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202107585233","ASSOCIACAO PESTALOZZI DE ECOPORANGA ES","320210","ECOPORANGA","ES",NA,"OUTROS","ASSOCIACAO PRIVADA",NA,"Revisar","0915","S","ADESÃO DO ESTABELECIMENTO AO PROGRAMA NACIONAL DE APOIO A ATENCAO A SAÚDE DA PESSOA COM DEFICIÊNCIA (PRONAS/PCD)","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","022016","999999","","PT SE 66","18/02/2016","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205307822189","DESPERTAR PARA VIDA","320530","VITORIA","ES",NA,"OUTROS","ASSOCIACAO PRIVADA",NA,"Não","0915","S","ADESÃO DO ESTABELECIMENTO AO PROGRAMA NACIONAL DE APOIO A ATENCAO A SAÚDE DA PESSOA COM DEFICIÊNCIA (PRONAS/PCD)","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","042016","999999","","PT SE 1319","07/12/2018","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205307822189","DESPERTAR PARA VIDA","320530","VITORIA","ES",NA,"OUTROS","ASSOCIACAO PRIVADA",NA,"Não","0914","S","ADESÃO DO ESTABELECIMENTO AO PROGRAMA NACIONAL DE APOIO A ATENCAO ONCOLOGICA (PRONON)","","Oncologia","PRONON","Programa de apoio à atenção oncológica","Alta complexidade","Sim","Alta","Habilitação associada ao PRONON e à atenção oncológica, com natureza programática e não equivalente direta a serviço assistencial instalado.","revisar","052019","999999","","PT SE 423","16/05/2019","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200167826885","ASSOCIACAO PESTALOZZI DE AGUA DOCE DO NORTE","320016","AGUA DOCE DO NORTE","ES",NA,NA,"ASSOCIACAO PRIVADA",NA,"Sim","0915","S","ADESÃO DO ESTABELECIMENTO AO PROGRAMA NACIONAL DE APOIO A ATENCAO A SAÚDE DA PESSOA COM DEFICIÊNCIA (PRONAS/PCD)","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122019","999999","","PT SE 1257","12/12/2019","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205067855834","APAE DE VENDA NOVA DO IMIGRANTE","320506","VENDA NOVA DO IMIGRANTE","ES",NA,"OUTROS","ASSOCIACAO PRIVADA",NA,"Sim","0915","S","ADESÃO DO ESTABELECIMENTO AO PROGRAMA NACIONAL DE APOIO A ATENCAO A SAÚDE DA PESSOA COM DEFICIÊNCIA (PRONAS/PCD)","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","082021","999999","","363/SE/MS-REP","20/08/2021","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204803425673","CAPS CENTRO DE ATENCAO PSICOSSOCIAL","320480","SAO JOSE DO CALCADO","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","012006","999999","","SAS-021","27/03/2006","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204606483895","CAPS","320460","SANTA TERESA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","122016","999999","","SAS 2469","02/01/2017","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204606483895","CAPS","320460","SANTA TERESA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203700862215","CAPS I MUNIZ FREIRE","320370","MUNIZ FREIRE","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","102024","999999","","5467/GM/MS","18/10/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3201406860133","CAPS CENTRO DE ATENCAO PSICOSSOCIAL","320140","CASTELO","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","062013","999999","","PT SAS 620","20/06/2013","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200402813483","CAPS CENTRO DE ATENCAO PSICOSSOCIAL DONA VENITA","320040","ANCHIETA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","032002","999999","","PT SAS 264","22/12/2017","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204704006712","CAPS I DE SAO GABRIEL DA PALHA","320470","SAO GABRIEL DA PALHA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","052024","999999","","3781/GM/MS","20/05/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204557213182","CAPS SANTA MARIA DE JETIBA","320455","SANTA MARIA DE JETIBA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","122016","999999","","2519/2016/SAS","24/09/2020","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202109839984","CENTRO DE ATENCAO PSICOSSOCIAL CAPS I","320210","ECOPORANGA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","102020","999999","","PT GM 2987","29/10/2020","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203134044657","CAPS C DE ATENCAO PSICOSSOCIAL JOAO NEIVA","320313","JOAO NEIVA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","032002","999999","","PT SAS 2103","22/12/2017","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203905976936","CENTRO DE ATENCAO PSICOSSOCIAL CAPS I","320390","NOVA VENECIA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","042012","999999","","PT SAS 354","23/04/2012","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200806145612","CENTRO DE ATENCAO PSICOSSOCIAL CAPS I","320080","BAIXO GUANDU","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","062009","999999","","GM 1193","23/06/2009","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205033855430","CAPS I","320503","VARGEM ALTA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","102006","999999","","SAS 845","24/11/2006","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205033855430","CAPS I","320503","VARGEM ALTA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0903","H","CUIDADOS PROLONGADOS - ENFERMIDADES NEUROLÓGICAS ","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","102006","999999","0","SAS 845","27/05/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205033855430","CAPS I","320503","VARGEM ALTA","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0907","H","CUIDADOS PROLONGADOS - ENFERMIDADES DEVIDO A CAUSAS EXTERNAS","P","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","102006","999999","0","SAS 845","27/05/2025","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200203633586","CENTRO DE ATENCAO PSICOSSOCIAL DO MUNICIPIO DE ALEGRE","320020","ALEGRE","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0913","S","ADESAO DO ESTABELECIMENTO AO PROJETO MAIS MÉDICOS","","Fora do escopo inicial","Não aplicável","Não aplicável","Não definido","Não","Baixa","Sem correspondência direta com escopo estratégico inicial do Ciclo 1.","revisar","122013","999999","","PT SGTES 18","27/01/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200203633586","CENTRO DE ATENCAO PSICOSSOCIAL DO MUNICIPIO DE ALEGRE","320020","ALEGRE","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","022014","999999","","SAS 82","17/02/2014","CNES","rlEstabSipac202601","2026-05-21"
"202601","3204903454339","CAPS I CENTRO DE ATENCAO PSICOSSOCIAL I","320490","SAO MATEUS","ES",NA,"CAPS II","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","072005","999999","","RT PT SAS 377","22/12/2017","CNES","rlEstabSipac202601","2026-05-21"
"202601","3202305934923","CENTRO DE ATENCAO PSICOSSOCIAL FERNANDINHO","320230","GUACUI","ES",NA,"CAPS I","MUNICIPIO",NA,"Sim","0616","H","CAPS I","","Saúde mental","CAPS","Atenção psicossocial especializada","Média","Sim","Média","Descrição contém CAPS infantil.","validado","072009","999999","","GM 1194","15/07/2009","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205307090315","SAMU 192 ESPIRITO SANTO A 10 UNIDADE DE APOIO","320530","VITORIA","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","8249","I","Unidade Móvel de Atendimento Pré-hospitalar USA SAMU 192","","RUE","SAMU","Atendimento móvel de urgência","Média/Alta","Sim","Alta","Descrição contém SAMU.","validado","122016","999999","","1631/GM/MS","18/01/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3200700659029","SAMU 192 ATILIO VIVACQUA A410","320070","ATILIO VIVACQUA","ES",NA,NA,"ASSOCIACAO PUBLICA",NA,"Sim","8249","I","Unidade Móvel de Atendimento Pré-hospitalar USA SAMU 192","","RUE","SAMU","Atendimento móvel de urgência","Média/Alta","Sim","Alta","Descrição contém SAMU.","validado","042024","999999","","3473/GM/MS","11/04/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3203900557544","SAMU 192 NOVA VENECIA A 230","320390","NOVA VENECIA","ES",NA,NA,"ASSOCIACAO PUBLICA",NA,"Sim","8249","I","Unidade Móvel de Atendimento Pré-hospitalar USA SAMU 192","","RUE","SAMU","Atendimento móvel de urgência","Média/Alta","Sim","Alta","Descrição contém SAMU.","validado","032024","999999","","3329/GM/MS","18/03/2024","CNES","rlEstabSipac202601","2026-05-21"
"202601","3205067144024","SAMU 192 ESPIRITO SANTO A 70","320506","VENDA NOVA DO IMIGRANTE","ES",NA,NA,"ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL",NA,"Sim","8249","I","Unidade Móvel de Atendimento Pré-hospitalar USA SAMU 192","","RUE","SAMU","Atendimento móvel de urgência","Média/Alta","Sim","Alta","Descrição contém SAMU.","validado","122016","999999","","1631/GM/MS","18/01/2024","CNES","rlEstabSipac202601","2026-05-21"
